page_seq,house_seq,title,url,address,area_m2,bedrooms,en_suites,price,bathrooms,parking_spaces,type,street_name,street_number,city,condo_name
0,12,                Casa de condominio com 3 Quartos a Venda 400m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-barueri-com-garagem-400m2-venda-RS2250000-id-2485167015/,"                Praça da Canoa - Aldeia da Serra, Barueri - SP              ",400.0,3.0,3.0,2250000,3.0,4.0,House,Praça da Canoa,,Barueri SP,Morada dos Lagos
0,13,                Casa de condominio com 4 Quartos a Venda 566m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-566m2-venda-RS1750000-id-2480090281/,"                Alameda Dourada - Aldeia da Serra, Barueri - SP              ",566.0,4.0,4.0,1750000,4.0,12.0,House,Alameda Dourada,,Barueri SP,Morada dos Lagos
0,14,                Casa de condominio com 4 Quartos a Venda 300m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-300m2-venda-RS1480000-id-2474761993/,"                Alameda Sírius - Aldeia da Serra, Barueri - SP              ",300.0,4.0,2.0,1480000,4.0,4.0,House,Alameda Sírius,,Barueri SP,Morada das Estrelas
0,15,                Casa de condominio com 4 Quartos para VendaAluguel 350m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-350m2-venda-RS1850000-id-2485164390/,"                Aldeia da Serra, Santana de Parnaíba - SP              ",350.0,4.0,2.0,1850000,4.0,4.0,House,,,Santana de Parnaíba SP,
0,17,                Casa de condominio com 4 Quartos a Venda 300m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-300m2-venda-RS1100000-id-2482351640/,"                Avenida dos Pássaros - Aldeia da Serra, Barueri - SP              ",300.0,4.0,2.0,1100000,4.0,4.0,House,Avenida dos Pássaros,,Barueri SP,Morada dos Pássaros
0,18,                Casa de condominio com 4 Quartos a Venda 590m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-590m2-venda-RS2600000-id-2471016963/,"                Alameda Jaguaruna - Aldeia da Serra, Barueri - SP              ",590.0,4.0,4.0,2600000,4.0,6.0,House,Alameda Jaguaruna,,Barueri SP,Morada dos Lagos
0,19,                Casa de condominio com 4 Quartos a Venda 481m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-481m2-venda-RS2550000-id-2448437543/,"                Alameda Andorinha - Aldeia da Serra, Barueri - SP              ",481.0,4.0,3.0,2550000,4.0,3.0,House,Alameda Andorinha,,Barueri SP,Morada dos Pássaros
0,20,                Casa de condominio com 4 Quartos a Venda 480m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-480m2-venda-RS3190000-id-2482349964/,"                Alameda Piratuba - Aldeia da Serra, Barueri - SP              ",480.0,4.0,4.0,3190000,4.0,4.0,House,Alameda Piratuba,,Barueri SP,Morada dos Lagos
0,21,                Casa de condominio com 4 Quartos para VendaAluguel 600m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-600m2-venda-RS4500000-id-2482351263/,"                Alameda Sabiá - Aldeia da Serra, Barueri - SP              ",600.0,4.0,4.0,4500000,4.0,5.0,House,Alameda Sabiá,,Barueri SP,Morada dos Pássaros
0,22,                Casa de condominio com 4 Quartos a Venda 360m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-360m2-venda-RS1450000-id-2482351884/,"                Alameda das Dálias - Aldeia da Serra, Santana de Parnaíba - SP              ",360.0,4.0,4.0,1450000,4.0,4.0,House,Alameda das Dálias,,Santana de Parnaíba SP,Morada das Flores
0,24,                Casa de condominio com 4 Quartos a Venda 460m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-460m2-venda-RS1580000-id-2482349471/,"                Alameda Bem-Te-Vi - Aldeia da Serra, Barueri - SP              ",460.0,4.0,1.0,1580000,4.0,4.0,House,Alameda BemTeVi,,Barueri SP,Morada dos Pássaros
0,25,                Casa de condominio com 4 Quartos a Venda 400m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-400m2-venda-RS1750000-id-2473968483/,"                Alameda Antares - Aldeia da Serra, Barueri - SP              ",400.0,4.0,2.0,1750000,4.0,4.0,House,Alameda Antares,,Barueri SP,Morada das Estrelas
0,26,                Casa de condominio com 4 Quartos a Venda 278m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-278m2-venda-RS1400000-id-2482351647/,"                Alameda Procion - Aldeia da Serra, Barueri - SP              ",278.0,4.0,2.0,1400000,4.0,2.0,House,Alameda Procion,,Barueri SP,Morada das Estrelas
0,27,                Casa de condominio com 4 Quartos a Venda 455m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-455m2-venda-RS2300000-id-2482348742/,"                Alameda Caraceres - Aldeia da Serra, Barueri - SP              ",455.0,4.0,4.0,2300000,4.0,2.0,House,Alameda Caraceres,,Barueri SP,Morada dos Lagos
0,28,                Casa de condominio com 4 Quartos a Venda 360m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-360m2-venda-RS1450000-id-2445100177/,"                Aldeia da Serra, Santana de Parnaíba - SP              ",360.0,4.0,4.0,1450000,4.0,4.0,House,,,Santana de Parnaíba SP,
0,29,                Casa de condominio com 4 Quartos a Venda 355m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-355m2-venda-RS1580000-id-2482348763/,"                Alameda das Braúnas - Aldeia da Serra, Santana de Parnaíba - SP              ",355.0,4.0,4.0,1580000,4.0,4.0,House,Alameda das Braúnas,,Santana de Parnaíba SP,Morada dos Pinheiros
0,31,                Casa de condominio com 4 Quartos a Venda 420m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-420m2-venda-RS2300000-id-2482349460/,"                Alameda Xarais - Aldeia da Serra, Barueri - SP              ",420.0,4.0,4.0,2300000,4.0,3.0,House,Alameda Xarais,,Barueri SP,Morada dos Lagos
0,32,                Casa de condominio com 4 Quartos a Venda 300m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-300m2-venda-RS1300000-id-2466223227/,"                Aldeia da Serra, Santana de Parnaíba - SP              ",300.0,4.0,3.0,1300000,4.0,3.0,House,,,Santana de Parnaíba SP,
0,33,                LoteTerreno    a Venda 250m2            ,www.vivareal.com.br/imovel/lote-terreno-aldeia-da-serra-bairros-santana-de-parnaiba-250m2-venda-RS230000-id-2461050026/,"                Alameda Terena - Aldeia da Serra, Santana de Parnaíba - SP              ",250.0,,,230000,,,Allotment,Alameda Terena,,Santana de Parnaíba SP,Morada da Aldeia
0,34,                Casa de condominio com 4 Quartos a Venda 349m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-349m2-venda-RS1300000-id-2485069447/,"                Alameda Campelo - Aldeia da Serra, Barueri - SP              ",349.0,4.0,4.0,1300000,4.0,4.0,House,Alameda Campelo,,Barueri SP,Morada dos Lagos
0,35,                Casa de condominio com 5 Quartos a Venda 540m2            ,www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-540m2-venda-RS2500000-id-2483729292/,"                Alameda das Perobas, 560 - Aldeia da Serra, Santana de Parnaíba - SP              ",540.0,5.0,3.0,2500000,5.0,9.0,House,Alameda das Perobas,560.0,Santana de Parnaíba SP,Morada dos Pinheiros
1,0,                Casa de condominio com 3 Quartos a Venda 300m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-300m2-venda-RS1450000-id-2453851511/,"                Aldeia da Serra, Santana de Parnaíba - SP              ",300.0,3.0,3.0,1450000,3.0,4.0,House,,,Santana de Parnaíba SP,
1,2,                Casa de condominio com 4 Quartos a Venda 400m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-400m2-venda-RS2300000-id-2482350731/,"                Alameda Campelo - Aldeia da Serra, Barueri - SP              ",400.0,4.0,4.0,2300000,4.0,2.0,House,Alameda Campelo,,Barueri SP,Morada dos Lagos
1,3,                Casa de condominio com 3 Quartos a Venda 200m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-200m2-venda-RS1060000-id-2487783279/,"                Alameda das Magnólias - Aldeia da Serra, Santana de Parnaíba - SP              ",200.0,3.0,1.0,1060000,3.0,4.0,House,Alameda das Magnólias,,Santana de Parnaíba SP,Morada das Flores
1,4,                Casa de condominio com 4 Quartos a Venda 324m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-324m2-venda-RS1980000-id-2486661110/,"                Alameda das Dálias - Aldeia da Serra, Santana de Parnaíba - SP              ",324.0,4.0,4.0,1980000,4.0,4.0,House,Alameda das Dálias,,Santana de Parnaíba SP,Morada das Flores
1,5,                Casa de condominio com 4 Quartos a Venda 280m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-280m2-venda-RS1200000-id-2462800517/,"                Aldeia da Serra, Santana de Parnaíba - SP              ",280.0,4.0,2.0,1200000,4.0,3.0,House,,,Santana de Parnaíba SP,
1,6,                Casa de condominio com 3 Quartos a Venda 250m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-250m2-venda-RS1060000-id-2482349928/,"                Alameda dos Cravos - Aldeia da Serra, Santana de Parnaíba - SP              ",250.0,3.0,1.0,1060000,3.0,4.0,House,Alameda dos Cravos,,Santana de Parnaíba SP,Morada das Flores
1,7,                Casa de condominio com 3 Quartos a Venda 340m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-barueri-com-garagem-340m2-venda-RS2300000-id-2481111619/,"                Alameda Jari - Aldeia da Serra, Barueri - SP              ",340.0,3.0,3.0,2300000,3.0,2.0,House,Alameda Jari,,Barueri SP,Morada dos Lagos
1,9,                Casa de condominio com 3 Quartos a Venda 220m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-220m2-venda-RS1350000-id-2482352281/,"                Alameda das Margaridas - Aldeia da Serra, Santana de Parnaíba - SP              ",220.0,3.0,1.0,1350000,3.0,2.0,House,Alameda das Margaridas,,Santana de Parnaíba SP,Morada das Flores
1,10,                Casa de condominio com 4 Quartos a Venda 300m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-300m2-venda-RS1650000-id-2482585087/,"                Alameda das Sucupiras - Aldeia da Serra, Santana de Parnaíba - SP              ",300.0,4.0,2.0,1650000,4.0,3.0,House,Alameda das Sucupiras,,Santana de Parnaíba SP,Morada dos Pinheiros
1,11,                Casa de condominio com 3 Quartos a Venda 400m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-barueri-com-garagem-400m2-venda-RS1180000-id-2484234874/,"                Alameda Macuco - Aldeia da Serra, Barueri - SP              ",400.0,3.0,3.0,1180000,3.0,4.0,House,Alameda Macuco,,Barueri SP,Morada dos Pássaros
1,12,                Casa de condominio com 4 Quartos para VendaAluguel 460m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-460m2-venda-RS1800000-id-2476224165/,"                Alameda Sabiá - Aldeia da Serra, Barueri - SP              ",460.0,4.0,4.0,1800000,4.0,2.0,House,Alameda Sabiá,,Barueri SP,Morada dos Pássaros
1,13,                Casa de condominio com 5 Quartos a Venda 2000m2            ,www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-aldeia-da-serra-bairros-barueri-com-garagem-2000m2-venda-RS15000000-id-2448437345/,"                Alameda Rouxinol - Aldeia da Serra, Barueri - SP              ",2000.0,5.0,5.0,15000000,5.0,4.0,House,Alameda Rouxinol,,Barueri SP,Morada dos Pássaros
1,14,                LoteTerreno    a Venda 428m2            ,www.vivareal.com.br/imovel/lote-terreno-aldeia-da-serra-bairros-santana-de-parnaiba-428m2-venda-RS363700-id-2469692491/,"                Estrada Marechal Mascarenhas de Moraes - Aldeia da Serra, Santana de Parnaíba - SP              ",428.0,,,363700,,,Allotment,Estrada Marechal Mascarenhas de Moraes,,Santana de Parnaíba SP,Altavis
1,16,                Casa de condominio com 4 Quartos a Venda 280m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-280m2-venda-RS1200000-id-2487783376/,"                Alameda das Magnólias - Aldeia da Serra, Santana de Parnaíba - SP              ",280.0,4.0,2.0,1200000,4.0,4.0,House,Alameda das Magnólias,,Santana de Parnaíba SP,Morada das Flores
1,17,                Sobrado com 4 Quartos a Venda 385m2            ,www.vivareal.com.br/imovel/sobrado-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-385m2-venda-RS1500000-id-2482039698/,"                Alameda das Perobas - Aldeia da Serra, Santana de Parnaíba - SP              ",385.0,4.0,2.0,1500000,4.0,3.0,House,Alameda das Perobas,,Santana de Parnaíba SP,Morada dos Pinheiros
1,18,                Casa de condominio com 4 Quartos a Venda 385m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-385m2-venda-RS1500000-id-2482350201/,"                Alameda das Perobas - Aldeia da Serra, Santana de Parnaíba - SP              ",385.0,4.0,2.0,1500000,4.0,4.0,House,Alameda das Perobas,,Santana de Parnaíba SP,Morada dos Pinheiros
1,19,                Casa de condominio com 4 Quartos a Venda 280m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-280m2-venda-RS950000-id-2482351432/,"                Alameda das Piúnas - Aldeia da Serra, Santana de Parnaíba - SP              ",280.0,4.0,2.0,950000,4.0,3.0,House,Alameda das Piúnas,,Santana de Parnaíba SP,Morada dos Pinheiros
1,20,                Casa de condominio com 4 Quartos a Venda 415m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-415m2-venda-RS2600000-id-2482348755/,"                Alameda Formosa - Aldeia da Serra, Barueri - SP              ",415.0,4.0,4.0,2600000,4.0,4.0,House,Alameda Formosa,,Barueri SP,Morada dos Lagos
1,21,                Casa de condominio com 4 Quartos a Venda 440m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-440m2-venda-RS2690000-id-2476330327/,"                Alameda Panema - Aldeia da Serra, Barueri - SP              ",440.0,4.0,4.0,2690000,4.0,4.0,House,Alameda Panema,,Barueri SP,Morada dos Lagos
1,23,                Casa com 4 Quartos a Venda 480m2            ,www.vivareal.com.br/imovel/casa-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-480m2-venda-RS1855000-id-2469570374/,"                Aldeia da Serra, Santana de Parnaíba - SP              ",480.0,4.0,2.0,1855000,4.0,,House,,,Santana de Parnaíba SP,
1,24,                Casa de condominio com 4 Quartos a Venda 420m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-420m2-venda-RS2800000-id-2487783281/,"                Alameda das Magnólias - Aldeia da Serra, Santana de Parnaíba - SP              ",420.0,4.0,4.0,2800000,4.0,6.0,House,Alameda das Magnólias,,Santana de Parnaíba SP,Morada das Flores
1,25,                Casa de condominio com 4 Quartos a Venda 300m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-300m2-venda-RS1470000-id-2483516995/,"                Alameda das Rosas - Aldeia da Serra, Santana de Parnaíba - SP              ",300.0,4.0,4.0,1470000,4.0,2.0,House,Alameda das Rosas,,Santana de Parnaíba SP,Morada das Flores
1,26,                LoteTerreno    a Venda 368m2            ,www.vivareal.com.br/imovel/lote-terreno-aldeia-da-serra-bairros-barueri-368m2-venda-RS210000-id-2472906608/,"                Aldeia da Serra, Barueri - SP              ",368.0,,,210000,,,Allotment,,,Barueri SP,
1,27,                Apartamento com 2 Quartos a Venda 76m2            ,www.vivareal.com.br/imovel/apartamento-2-quartos-aldeia-da-serra-bairros-barueri-76m2-venda-RS510000-id-2482351265/,"                Avenida Queimada - Aldeia da Serra, Barueri - SP              ",76.0,2.0,1.0,510000,2.0,,Apartment,Avenida Queimada,,Barueri SP,Morada dos Lagos
1,28,                Casa de condominio com 5 Quartos a Venda 420m2            ,www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-420m2-venda-RS2500000-id-2448437815/,"                Alameda dos Jasmins - Aldeia da Serra, Santana de Parnaíba - SP              ",420.0,5.0,5.0,2500000,5.0,2.0,House,Alameda dos Jasmins,,Santana de Parnaíba SP,Morada das Flores
1,30,                Casa de condominio com 3 Quartos a Venda 236m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-barueri-com-garagem-236m2-venda-RS1500000-id-2487755273/,"                Estrada Doutor Yojiro Takaoka, 2165 - Aldeia da Serra, Barueri - SP              ",236.0,3.0,3.0,1500000,3.0,4.0,House,Estrada Doutor Yojiro Takaoka,2165.0,Barueri SP,Morada da Serra / Nuvens
1,31,                Casa de condominio com 4 Quartos a Venda 450m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-450m2-venda-RS1700000-id-2482350508/,"                Alameda Procion - Aldeia da Serra, Barueri - SP              ",450.0,4.0,4.0,1700000,4.0,4.0,House,Alameda Procion,,Barueri SP,Morada das Estrelas
1,32,                Casa de condominio com 4 Quartos a Venda 290m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-290m2-venda-RS1390000-id-2485071573/,"                Alameda das Rosas - Aldeia da Serra, Santana de Parnaíba - SP              ",290.0,4.0,2.0,1390000,4.0,4.0,House,Alameda das Rosas,,Santana de Parnaíba SP,Morada das Flores
1,33,                Sobrado com 4 Quartos a Venda 250m2            ,www.vivareal.com.br/imovel/sobrado-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-250m2-venda-RS1250000-id-2463795816/,"                Alameda Beija-Flor, 1241 - Aldeia da Serra, Barueri - SP              ",250.0,4.0,2.0,1250000,4.0,4.0,House,Alameda BeijaFlor,1241.0,Barueri SP,Morada dos Pássaros
