page_seq,house_seq,title,url,address,area_m2,bedrooms,en_suites,price,bathrooms,parking_spaces,type,street_name,street_number,condo_name,city
3,5,                Casa de condominio com 4 Quartos a Venda 360m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-quintas-do-ingai-bairros-santana-de-parnaiba-com-garagem-360m2-venda-RS1580000-id-2482351652/?__vt=plp:b,"                Alameda Karajá - Morada dos Pássaros, Santana de Parnaíba - SP              ",360.0,4.0,2.0,1580000,4,2.0,Casa,Alameda Karajá,,Morada  dos Pássaros,Santana de Parnaíba  SP
3,6,                SalaConjunto com  Quarto a Venda 600m2            ,www.vivareal.com.br/imovel/sala-comercial-1-quartos-morada-dos-passaros-bairros-barueri-600m2-venda-RS780000-id-2433618078/?__vt=plp:b,"                Alameda Colibri - Morada dos Pássaros, Barueri - SP              ",600.0,1.0,,780000,1,,Comercial,Alameda Colibri,,Morada  dos Pássaros,Barueri  SP
3,7,                Casa de condominio com 4 Quartos a Venda 520m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-520m2-venda-RS2200000-id-2482777237/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",520.0,4.0,2.0,2200000,8,6.0,Casa,,,Morada  dos Pássaros,Barueri  SP
3,8,                Casa de condominio com 3 Quartos a Venda 272m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-272m2-venda-RS1580000-id-2482776445/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",272.0,3.0,3.0,1580000,4,4.0,Casa,,,Morada  dos Pássaros,Barueri  SP
3,10,                Casa de condominio com 4 Quartos a Venda 600m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-600m2-venda-RS2300000-id-2482350017/?__vt=plp:b,"                Alameda Pica-Pau - Morada dos Pássaros, Barueri - SP              ",600.0,4.0,4.0,2300000,5,4.0,Casa,Alameda PicaPau,,Morada  dos Pássaros,Barueri  SP
3,11,                Casa de condominio com 4 Quartos a Venda 1100m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-1100m2-venda-RS3000000-id-2482778751/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",1100.0,4.0,4.0,3000000,8,11.0,Casa,,,Morada  dos Pássaros,Barueri  SP
3,12,                Casa de condominio com 5 Quartos a Venda 550m2            ,www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-morada-dos-passaros-bairros-barueri-com-garagem-550m2-venda-RS2300000-id-2471705923/?__vt=plp:b,"                Alameda Sabiá - Morada dos Pássaros, Barueri - SP              ",550.0,5.0,4.0,2300000,6,4.0,Casa,Alameda Sabiá,,Morada  dos Pássaros,Barueri  SP
3,13,                LoteTerreno    a Venda 501m2            ,www.vivareal.com.br/imovel/lote-terreno-quintas-do-ingai-bairros-santana-de-parnaiba-501m2-venda-RS250300-id-2484837750/?__vt=plp:b,"                Estrada do Agrônomo - Morada dos Pássaros, Santana de Parnaíba - SP              ",501.0,,,250300,,,Lote,Estrada do Agrônomo,,Morada  dos Pássaros,Santana de Parnaíba  SP
3,14,                Casa de condominio com 3 Quartos a Venda 377m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-377m2-venda-RS1280000-id-2429803295/?__vt=plp:b,"                Alameda Sabiá - Morada dos Pássaros, Barueri - SP              ",377.0,3.0,3.0,1280000,5,3.0,Casa,Alameda Sabiá,,Morada  dos Pássaros,Barueri  SP
3,15,                Sobrado com 3 Quartos a Venda 350m2            ,www.vivareal.com.br/imovel/sobrado-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-350m2-venda-RS1420000-id-2461958898/?__vt=plp:b,"                Alameda Rouxinol, 1851 - Morada dos Pássaros, Barueri - SP              ",350.0,3.0,3.0,1420000,4,4.0,Casa,Alameda Rouxinol,1851.0,Morada dos Pássaros,Barueri  SP
3,16,                Casa de condominio com 4 Quartos a Venda 450m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-450m2-venda-RS1500000-id-2459974140/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",450.0,4.0,1.0,1500000,1,2.0,Casa,,,Morada  dos Pássaros,Barueri  SP
3,17,                Casa de condominio com 4 Quartos a Venda 650m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-650m2-venda-RS3800000-id-2482777764/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",650.0,4.0,4.0,3800000,6,6.0,Casa,,,Morada  dos Pássaros,Barueri  SP
3,18,                Casa de condominio com 3 Quartos a Venda 270m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-quintas-do-ingai-bairros-santana-de-parnaiba-com-garagem-270m2-venda-RS1600000-id-2482352273/?__vt=plp:b,"                Alameda Xavante - Morada dos Pássaros, Santana de Parnaíba - SP              ",270.0,3.0,3.0,1600000,5,3.0,Casa,Alameda Xavante,,Morada  dos Pássaros,Santana de Parnaíba  SP
3,19,                Casa de condominio com 4 Quartos a Venda 527m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-527m2-venda-RS2200000-id-2459647594/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",527.0,4.0,2.0,2200000,6,10.0,Casa,,,Morada  dos Pássaros,Barueri  SP
3,20,                LoteTerreno    a Venda 275m2            ,www.vivareal.com.br/imovel/lote-terreno-quintas-do-ingai-bairros-santana-de-parnaiba-275m2-venda-RS225000-id-2461218212/?__vt=plp:b,"                Alameda Karajá - Morada dos Pássaros, Santana de Parnaíba - SP              ",275.0,,,225000,,,Lote,Alameda Karajá,,Morada  dos Pássaros,Santana de Parnaíba  SP
3,21,                Casa de condominio com 4 Quartos a Venda 420m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-420m2-venda-RS1855000-id-2460659420/?__vt=plp:b,"                Avenida dos Pássaros, 192 - Morada dos Pássaros, Barueri - SP              ",420.0,4.0,4.0,1855000,6,4.0,Casa,Avenida dos Pássaros,192.0,Morada dos Pássaros,Barueri  SP
3,22,                Casa de condominio com 4 Quartos para VendaAluguel 424m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-424m2-venda-RS2800000-id-2483528488/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",424.0,4.0,2.0,2800000,5,5.0,Casa,,,Morada  dos Pássaros,Barueri  SP
3,23,                Casa de condominio com 4 Quartos a Venda 420m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-420m2-venda-RS1865000-id-2455820817/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",420.0,4.0,4.0,1865000,6,4.0,Casa,,,Morada  dos Pássaros,Barueri  SP
3,24,                Casa de condominio com 4 Quartos a Venda 350m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-350m2-venda-RS1325000-id-2429858693/?__vt=plp:b,"                Alameda Sabiá, 890 - Morada dos Pássaros, Barueri - SP              ",350.0,4.0,4.0,1325000,6,4.0,Casa,Alameda Sabiá,890.0,Morada dos Pássaros,Barueri  SP
3,25,                LoteTerreno    a Venda 280m2            ,www.vivareal.com.br/imovel/lote-terreno-quintas-do-ingai-bairros-santana-de-parnaiba-280m2-venda-RS250000-id-2485538479/?__vt=plp:b,"                Morada dos Pássaros, Santana de Parnaíba - SP              ",280.0,,,250000,,,Lote,,,Morada  dos Pássaros,Santana de Parnaíba  SP
3,26,                Casa de condominio com 4 Quartos a Venda 237m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-237m2-venda-RS1500000-id-2482778669/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",237.0,4.0,2.0,1500000,4,5.0,Casa,,,Morada  dos Pássaros,Barueri  SP
3,27,                Casa de condominio com 6 Quartos a Venda 2000m2            ,www.vivareal.com.br/imovel/casa-de-condominio-6-quartos-morada-dos-passaros-bairros-barueri-com-garagem-2000m2-venda-RS10000000-id-2482777918/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",2000.0,6.0,6.0,10000000,10,10.0,Casa,,,Morada  dos Pássaros,Barueri  SP
3,28,                Casa de condominio com 4 Quartos a Venda 250m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-quintas-do-ingai-bairros-santana-de-parnaiba-com-garagem-250m2-venda-RS840000-id-2482351602/?__vt=plp:b,"                Alameda Karajá - Morada dos Pássaros, Santana de Parnaíba - SP              ",250.0,4.0,4.0,840000,5,4.0,Casa,Alameda Karajá,,Morada  dos Pássaros,Santana de Parnaíba  SP
3,29,                Casa de condominio com 4 Quartos a Venda 600m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-600m2-venda-RS2300000-id-2482778143/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",600.0,4.0,4.0,2300000,7,4.0,Casa,,,Morada  dos Pássaros,Barueri  SP
3,30,                Casa de condominio com 4 Quartos a Venda 312m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-312m2-venda-RS1500000-id-86434245/?__vt=plp:b,"                Alameda Cotovia - Morada dos Pássaros, Barueri - SP              ",312.0,4.0,3.0,1500000,6,4.0,Casa,Alameda Cotovia,,Morada  dos Pássaros,Barueri  SP
3,31,                Casa de condominio com 5 Quartos a Venda 2000m2            ,www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-morada-dos-passaros-bairros-barueri-com-garagem-2000m2-venda-RS15000000-id-2482775146/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",2000.0,5.0,5.0,15000000,8,4.0,Casa,,,Morada  dos Pássaros,Barueri  SP
3,32,                Casa de condominio com 4 Quartos a Venda 600m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-600m2-venda-RS4500000-id-2482778789/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",600.0,4.0,4.0,4500000,6,4.0,Casa,,,Morada  dos Pássaros,Barueri  SP
3,33,                Casa de condominio com 4 Quartos a Venda 452m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-452m2-venda-RS1700000-id-2482778025/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",452.0,4.0,4.0,1700000,4,8.0,Casa,,,Morada  dos Pássaros,Barueri  SP
3,34,                Casa de condominio com 4 Quartos a Venda 470m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-470m2-venda-RS4400000-id-2482778799/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",470.0,4.0,4.0,4400000,4,6.0,Casa,,,Morada  dos Pássaros,Barueri  SP
3,35,                Casa de condominio com 4 Quartos para VendaAluguel 812m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-812m2-venda-RS4500000-id-1041395091/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",812.0,4.0,4.0,4500000,6,4.0,Casa,,,Morada  dos Pássaros,Barueri  SP
4,0,                Casa de condominio com 4 Quartos a Venda 320m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-quintas-do-ingai-bairros-santana-de-parnaiba-com-garagem-320m2-venda-RS1537000-id-2487644379/?__vt=plp:b,"                Morada dos Pássaros, Santana de Parnaíba - SP              ",320.0,4.0,2.0,1537000,6,4.0,Casa,,,Morada  dos Pássaros,Santana de Parnaíba  SP
4,1,                Casa de condominio com 4 Quartos a Venda 412m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-412m2-venda-RS2200000-id-2482778644/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",412.0,4.0,4.0,2200000,7,4.0,Casa,,,Morada  dos Pássaros,Barueri  SP
4,2,                Casa com 4 Quartos a Venda 350m2            ,www.vivareal.com.br/imovel/casa-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-350m2-venda-RS1725000-id-2476677649/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",350.0,4.0,4.0,1725000,4,4.0,Casa,,,Morada  dos Pássaros,Barueri  SP
4,3,                Casa de condominio com 4 Quartos para VendaAluguel 1191m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-1191m2-venda-RS2850000-id-2482778747/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",1191.0,4.0,4.0,2850000,5,13.0,Casa,,,Morada  dos Pássaros,Barueri  SP
4,4,                LoteTerreno    a Venda 509m2            ,www.vivareal.com.br/imovel/lote-terreno-quintas-do-ingai-bairros-santana-de-parnaiba-509m2-venda-RS239686-id-2482348465/?__vt=plp:b,"                Estrada do Agrônomo - Morada dos Pássaros, Santana de Parnaíba - SP              ",509.0,,,239686,,,Lote,Estrada do Agrônomo,,Morada  dos Pássaros,Santana de Parnaíba  SP
4,5,                Sobrado com 4 Quartos a Venda 519m2            ,www.vivareal.com.br/imovel/sobrado-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-519m2-venda-RS1900000-id-2454387280/?__vt=plp:b,"                Alameda Sabiá - Morada dos Pássaros, Barueri - SP              ",519.0,4.0,4.0,1900000,5,6.0,Casa,Alameda Sabiá,,Morada  dos Pássaros,Barueri  SP
4,6,                Casa de condominio com 4 Quartos a Venda 518m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-518m2-venda-RS1300000-id-65274638/?__vt=plp:b,"                Alameda Sabiá - Morada dos Pássaros, Barueri - SP              ",518.0,4.0,2.0,1300000,3,4.0,Casa,Alameda Sabiá,,Morada  dos Pássaros,Barueri  SP
4,7,                Casa com  Quarto a Venda 382m2            ,www.vivareal.com.br/imovel/casa-1-quartos-morada-dos-passaros-bairros-barueri-com-garagem-382m2-venda-RS826357-id-2485002678/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",382.0,1.0,1.0,826357,1,2.0,Casa,,,Morada  dos Pássaros,Barueri  SP
4,8,                Casa de condominio com 3 Quartos a Venda 310m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-310m2-venda-RS1550000-id-2461911291/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",310.0,3.0,2.0,1550000,3,2.0,Casa,,,Morada  dos Pássaros,Barueri  SP
4,9,                Casa de condominio com 4 Quartos a Venda 250m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-250m2-venda-RS1100000-id-2446320548/?__vt=plp:b,"                Alameda Sabiá - Morada dos Pássaros, Barueri - SP              ",250.0,4.0,1.0,1100000,4,4.0,Casa,Alameda Sabiá,,Morada  dos Pássaros,Barueri  SP
4,10,                Casa de condominio com 4 Quartos a Venda 480m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-480m2-venda-RS1727897-id-2473246123/?__vt=plp:b,"                Alameda Cotovia, 168 - Morada dos Pássaros, Barueri - SP              ",480.0,4.0,,1727897,6,2.0,Casa,Alameda Cotovia,168.0,Morada dos Pássaros,Barueri  SP
4,11,                LoteTerreno    a Venda 250m2            ,www.vivareal.com.br/imovel/lote-terreno-quintas-do-ingai-bairros-santana-de-parnaiba-250m2-venda-RS220000-id-2482351422/?__vt=plp:b,"                Alameda Terena - Morada dos Pássaros, Santana de Parnaíba - SP              ",250.0,,,220000,,,Lote,Alameda Terena,,Morada  dos Pássaros,Santana de Parnaíba  SP
4,12,                Casa de condominio com 3 Quartos a Venda 200m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-200m2-venda-RS1300000-id-2443454932/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",200.0,3.0,1.0,1300000,3,4.0,Casa,,,Morada  dos Pássaros,Barueri  SP
4,13,                Casa de condominio com 3 Quartos a Venda 1182m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-quintas-do-ingai-bairros-santana-de-parnaiba-com-garagem-1182m2-venda-RS4000000-id-2482770651/?__vt=plp:b,"                Morada dos Pássaros, Santana de Parnaíba - SP              ",1182.0,3.0,3.0,4000000,6,8.0,Casa,,,Morada  dos Pássaros,Santana de Parnaíba  SP
4,14,                Casa com  Quarto a Venda 339m2            ,www.vivareal.com.br/imovel/casa-1-quartos-morada-dos-passaros-bairros-barueri-com-garagem-339m2-venda-RS826357-id-2481105418/?__vt=plp:b,"                Alameda Sabiá, 823 - Morada dos Pássaros, Barueri - SP              ",339.0,1.0,,826357,1,2.0,Casa,Alameda Sabiá,823.0,Morada dos Pássaros,Barueri  SP
4,15,                LoteTerreno    a Venda 791m2            ,www.vivareal.com.br/imovel/lote-terreno-quintas-do-ingai-bairros-santana-de-parnaiba-791m2-venda-RS948840-id-2452614677/?__vt=plp:b,"                Estrada Marechal Mascarenhas de Moraes - Morada dos Pássaros, Santana de Parnaíba - SP              ",791.0,,,948840,,,Lote,Estrada Marechal Mascarenhas de Moraes,,Morada  dos Pássaros,Santana de Parnaíba  SP
4,17,                Casa de condominio com 4 Quartos a Venda 704m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-704m2-venda-RS3100000-id-2482777736/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",704.0,4.0,4.0,3100000,6,9.0,Casa,,,Morada  dos Pássaros,Barueri  SP
4,18,                Casa de condominio com 4 Quartos a Venda 1200m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-1200m2-venda-RS5100000-id-2482778193/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",1200.0,4.0,4.0,5100000,7,8.0,Casa,,,Morada  dos Pássaros,Barueri  SP
4,19,                LoteTerreno    a Venda 569m2            ,www.vivareal.com.br/imovel/lote-terreno-quintas-do-ingai-bairros-santana-de-parnaiba-569m2-venda-RS230000-id-2482351267/?__vt=plp:b,"                Estrada do Agrônomo - Morada dos Pássaros, Santana de Parnaíba - SP              ",569.0,,,230000,,,Lote,Estrada do Agrônomo,,Morada  dos Pássaros,Santana de Parnaíba  SP
4,20,                LoteTerreno    a Venda 461m2            ,www.vivareal.com.br/imovel/lote-terreno-quintas-do-ingai-bairros-santana-de-parnaiba-461m2-venda-RS650000-id-2473915896/?__vt=plp:b,"                Alameda Terena, 000 - Morada dos Pássaros, Santana de Parnaíba - SP              ",461.0,,,650000,,,Lote,Alameda Terena,0.0,Morada dos Pássaros,Santana de Parnaíba  SP
4,21,                Sobrado com 5 Quartos para VendaAluguel 1390m2            ,www.vivareal.com.br/imovel/sobrado-5-quartos-morada-dos-passaros-bairros-barueri-com-garagem-1390m2-venda-RS10200000-id-1504425479/?__vt=plp:b,"                Alameda Gralha - Morada dos Pássaros, Barueri - SP              ",1390.0,5.0,5.0,10200000,5,4.0,Casa,Alameda Gralha,,Morada  dos Pássaros,Barueri  SP
4,22,                Casa de condominio com 4 Quartos a Venda 440m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-440m2-venda-RS3000000-id-2482777443/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",440.0,4.0,4.0,3000000,7,6.0,Casa,,,Morada  dos Pássaros,Barueri  SP
4,23,                LoteTerreno    a Venda 250m2            ,www.vivareal.com.br/imovel/lote-terreno-quintas-do-ingai-bairros-santana-de-parnaiba-250m2-venda-RS170000-id-2482351600/?__vt=plp:b,"                Alameda Terena - Morada dos Pássaros, Santana de Parnaíba - SP              ",250.0,,,170000,,,Lote,Alameda Terena,,Morada  dos Pássaros,Santana de Parnaíba  SP
4,24,                Casa de condominio com 3 Quartos a Venda 340m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-340m2-venda-RS826357-id-2481262710/?__vt=plp:b,"                Alameda Sabiá - Morada dos Pássaros, Barueri - SP              ",340.0,3.0,3.0,826357,3,2.0,Casa,Alameda Sabiá,,Morada  dos Pássaros,Barueri  SP
4,25,                Sobrado com 3 Quartos a Venda 310m2            ,www.vivareal.com.br/imovel/sobrado-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-310m2-venda-RS1650000-id-2438904441/?__vt=plp:b,"                Alameda Beija-Flor, 1337 - Morada dos Pássaros, Barueri - SP              ",310.0,3.0,3.0,1650000,4,4.0,Casa,Alameda BeijaFlor,1337.0,Morada dos Pássaros,Barueri  SP
4,26,                LoteTerreno    a Venda 652m2            ,www.vivareal.com.br/imovel/lote-terreno-morada-dos-passaros-bairros-barueri-652m2-venda-RS850000-id-2482777968/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",652.0,,,850000,,,Lote,,,Morada  dos Pássaros,Barueri  SP
4,27,                Casa com 3 Quartos a Venda 352m2            ,www.vivareal.com.br/imovel/casa-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-352m2-venda-RS1150000-id-2485562819/?__vt=plp:b,"                Alameda Sabiá, 353 - Morada dos Pássaros, Barueri - SP              ",352.0,3.0,1.0,1150000,2,2.0,Casa,Alameda Sabiá,353.0,Morada dos Pássaros,Barueri  SP
4,28,                Sobrado com 3 Quartos a Venda 300m2            ,www.vivareal.com.br/imovel/sobrado-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-300m2-venda-RS1950000-id-1504435476/?__vt=plp:b,"                Avenida Ingahy - Morada dos Pássaros, Barueri - SP              ",300.0,3.0,3.0,1950000,2,2.0,Casa,Avenida Ingahy,,Morada  dos Pássaros,Barueri  SP
4,29,                Casa com 4 Quartos a Venda 422m2            ,www.vivareal.com.br/imovel/casa-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-422m2-venda-RS2350000-id-2451786428/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",422.0,4.0,4.0,2350000,5,4.0,Casa,,,Morada  dos Pássaros,Barueri  SP
4,30,                Casa com 3 Quartos para VendaAluguel 250m2            ,www.vivareal.com.br/imovel/casa-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-250m2-venda-RS1300000-id-1504445474/?__vt=plp:b,"                Alameda Gaivota - Morada dos Pássaros, Barueri - SP              ",250.0,3.0,1.0,1300000,3,4.0,Casa,Alameda Gaivota,,Morada  dos Pássaros,Barueri  SP
4,31,                LoteTerreno    a Venda 724m2            ,www.vivareal.com.br/imovel/lote-terreno-quintas-do-ingai-bairros-santana-de-parnaiba-724m2-venda-RS723980-id-2452614680/?__vt=plp:b,"                Estrada Marechal Mascarenhas de Moraes - Morada dos Pássaros, Santana de Parnaíba - SP              ",724.0,,,723980,,,Lote,Estrada Marechal Mascarenhas de Moraes,,Morada  dos Pássaros,Santana de Parnaíba  SP
4,32,                Casa com 3 Quartos a Venda 350m2            ,www.vivareal.com.br/imovel/casa-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-350m2-venda-RS1500000-id-2476675893/?__vt=plp:b,"                Alameda Cotovia - Morada dos Pássaros, Barueri - SP              ",350.0,3.0,3.0,1500000,3,5.0,Casa,Alameda Cotovia,,Morada  dos Pássaros,Barueri  SP
4,33,                LoteTerreno    a Venda 501m2            ,www.vivareal.com.br/imovel/lote-terreno-quintas-do-ingai-bairros-santana-de-parnaiba-501m2-venda-RS238084-id-2472910908/?__vt=plp:b,"                Morada dos Pássaros, Santana de Parnaíba - SP              ",501.0,,,238084,,,Lote,,,Morada  dos Pássaros,Santana de Parnaíba  SP
4,34,                Casa de condominio com 4 Quartos a Venda 300m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-300m2-venda-RS1980000-id-71507795/?__vt=plp:b,"                Alameda Pica-Pau, 60 - Morada dos Pássaros, Barueri - SP              ",300.0,4.0,2.0,1980000,4,4.0,Casa,Alameda PicaPau,60.0,Morada dos Pássaros,Barueri  SP
4,35,                Casa de condominio com 5 Quartos para VendaAluguel 581m2            ,www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-morada-dos-passaros-bairros-barueri-com-garagem-581m2-venda-RS3500000-id-2482778977/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",581.0,5.0,5.0,3500000,7,4.0,Casa,,,Morada  dos Pássaros,Barueri  SP
5,0,                Casa de condominio com 4 Quartos a Venda 289m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-quintas-do-ingai-bairros-santana-de-parnaiba-com-garagem-289m2-venda-RS1160000-id-2478335112/?__vt=plp:b,"                Alameda Guarani, 35 - Morada dos Pássaros, Santana de Parnaíba - SP              ",289.0,4.0,4.0,1160000,8,4.0,Casa,Alameda Guarani,35.0,Morada dos Pássaros,Santana de Parnaíba  SP
5,1,                Casa de condominio com 3 Quartos a Venda 549m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-549m2-venda-RS2000000-id-2456147163/?__vt=plp:b,"                Avenida dos Pássaros, 192 - Morada dos Pássaros, Barueri - SP              ",549.0,3.0,1.0,2000000,4,3.0,Casa,Avenida dos Pássaros,192.0,Morada dos Pássaros,Barueri  SP
5,2,                Casa de condominio com 3 Quartos a Venda 210m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-quintas-do-ingai-bairros-santana-de-parnaiba-com-garagem-210m2-venda-RS700000-id-2466489182/?__vt=plp:b,"                Alameda Xavante - Morada dos Pássaros, Santana de Parnaíba - SP              ",210.0,3.0,1.0,700000,4,2.0,Casa,Alameda Xavante,,Morada  dos Pássaros,Santana de Parnaíba  SP
5,3,                Sobrado com 4 Quartos a Venda 404m2            ,www.vivareal.com.br/imovel/sobrado-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-404m2-venda-RS950000-id-44387552/?__vt=plp:b,"                Alameda Sabiá - Morada dos Pássaros, Barueri - SP              ",404.0,4.0,3.0,950000,4,6.0,Casa,Alameda Sabiá,,Morada  dos Pássaros,Barueri  SP
5,4,                Casa de condominio com 4 Quartos para VendaAluguel 425m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-425m2-venda-RS2500000-id-2482871235/?__vt=plp:b,"                Alameda Canário - Morada dos Pássaros, Barueri - SP              ",425.0,4.0,2.0,2500000,6,8.0,Casa,Alameda Canário,,Morada  dos Pássaros,Barueri  SP
5,5,                Casa de condominio com 4 Quartos a Venda 480m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-480m2-venda-RS1900000-id-2482451118/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",480.0,4.0,4.0,1900000,6,4.0,Casa,,,Morada  dos Pássaros,Barueri  SP
